id,BomCode,BomCodeName,CanPacking,Remark,LastUpdatedDateTime,NeedPicking
8754,FKD089,新贵-圣保罗包覆门M010(H≥270，W≥270)_真门,0,,2017-03-09 19:08:07.077,
8755,FKD091,新贵-圣保罗包覆门M010(H<270mm或W<270mm)_真门,0,,2017-03-09 19:08:07.08,
8756,FKD092,新贵-圣保罗包覆门M010(H≥270，W≥270)_假门,0,,2017-03-09 19:08:07.08,
8757,FKD094,新贵-圣保罗包覆门M010(H<270mm或W<270mm)_假门,0,,2017-03-09 19:08:07.083,
8758,FKD095,新贵-圣保罗包覆抽面M010(H≥270，W≥270)_真抽,0,,2017-03-09 19:08:07.087,
8759,FKD096,新贵-圣保罗包覆抽面M010(160≤H<270，H≥270)_真抽,0,,2017-03-09 19:08:07.087,
8760,FKD097,新贵-圣保罗包覆抽面M010(H<160mm或W<270mm)_真抽,0,,2017-03-09 19:08:07.09,
8761,FKD098,新贵-圣保罗包覆抽面M010(H≥270，W≥270)_假抽,0,,2017-03-09 19:08:07.09,
8762,FKD099,新贵-圣保罗包覆抽面M010(160≤H<270，H≥270)_假抽,0,,2017-03-09 19:08:07.093,
8763,FKD100,新贵-圣保罗包覆抽面M010(H<160mm或W<270mm)_假抽,0,,2017-03-09 19:08:07.093,
8764,FKD101,新贵-圣保罗包覆多孔玻璃门M010(VI01)(5mm清波),0,,2017-03-09 19:08:07.097,
8765,FKD102,新贵-圣保罗包覆多孔玻璃门M010(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.1,
8766,FKD103,新贵-圣保罗包覆网格门M010(VI02),0,,2017-03-09 19:08:07.1,
8767,FKD104,新贵-贝弗龙包覆门M015(H≥270，W≥270)_真门,0,,2017-03-09 19:08:07.103,
8768,FKD106,新贵-贝弗龙包覆门M015(H<270mm或W<270mm)_真门,0,,2017-03-09 19:08:07.103,
8769,FKD107,新贵-贝弗龙包覆门M015(H≥270，W≥270)_假门,0,,2017-03-09 19:08:07.107,
8770,FKD109,新贵-贝弗龙包覆门M015(H<270mm或W<270mm)_假门,0,,2017-03-09 19:08:07.11,
8771,FKD110,新贵-贝弗龙包覆抽面M015(H≥270，W≥270)_真抽,0,,2017-03-09 19:08:07.11,
8772,FKD111,新贵-贝弗龙包覆抽面M015(160≤H<270，H≥270)_真抽,0,,2017-03-09 19:08:07.113,
8773,FKD112,新贵-贝弗龙包覆抽面M015(H<160mm或W<270mm)_真抽,0,,2017-03-09 19:08:07.117,
8774,FKD113,新贵-贝弗龙包覆抽面M015(H≥270，W≥270)_假抽,0,,2017-03-09 19:08:07.117,
8775,FKD114,新贵-贝弗龙包覆抽面M015(160≤H<270，H≥270)_假抽,0,,2017-03-09 19:08:07.117,
8776,FKD115,新贵-贝弗龙包覆抽面M015(H<160mm或W<270mm)_假抽,0,,2017-03-09 19:08:07.12,
8777,FKD177,厨柜18mm包覆顶线,0,,2017-03-09 19:08:07.12,
8778,FKD182,厨柜18mm包覆封板,0,,2017-03-09 19:08:07.12,
8779,FKD187,厨柜18mm包覆见光板,0,,2017-03-09 19:08:07.12,
8780,FKD116,新贵-克利翁铝高光亚克力平板直边门板,0,,2017-03-09 19:08:07.123,
8781,FKD175,新贵-克利翁铝高光亚克力平板直边抽面,0,,2017-03-09 19:08:06.127,
8782,FKD117,新贵-克利翁铝高光亚克力玻璃门(5mm清波),0,,2017-03-09 19:08:07.123,
8783,FKD118,新贵-克利翁铝高光亚克力玻璃门(5mm玉砂玻璃),0,,2017-03-09 19:08:07.123,
8784,FKD119,铝框玻璃门(VI01)(银纹玻璃),0,,2017-03-09 19:08:07.127,
8785,FKD120,铝框玻璃门(VI01)(5mm清波),0,,2017-03-09 19:08:07.127,
8786,FKD121,铝框玻璃门(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.127,
8787,FKD122,皇家-蒙特伯罗金属平板直边门板M012_真门,0,,2017-03-09 19:08:07.13,
8788,FKD123,皇家-蒙特伯罗金属平板直边门板M012_假门,0,,2017-03-09 19:08:07.13,
8789,FKD124,皇家-蒙特伯罗金属平板直边抽面M012_真抽,0,,2017-03-09 19:08:07.13,
8790,FKD125,皇家-蒙特伯罗金属平板直边抽面M012_假抽,0,,2017-03-09 19:08:07.13,
8791,FKD126,皇家-蒙特伯罗玻璃门M012(VI01)(5mm清波),0,,2017-03-09 19:08:07.133,
8792,FKD127,皇家-蒙特伯罗玻璃门M012(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.133,
8793,FKD128,新贵-雅金金属平板直边门M022_真门,0,,2017-03-09 19:08:07.133,
8794,FKD129,新贵-雅金金属平板直边门M022_假门,0,,2017-03-09 19:08:07.137,
8795,FKD130,新贵-雅金金属平板直边抽面M022_真抽,0,,2017-03-09 19:08:07.137,
8796,FKD131,新贵-雅金金属平板直边抽面M022_假抽,0,,2017-03-09 19:08:07.14,
8797,FKD132,浪漫-特鲁维尔平板直边门M018_真门,0,,2017-03-09 19:08:07.14,
8798,FKD133,浪漫-特鲁维尔平板直边门M018_假门,0,,2017-03-09 19:08:07.14,
8799,FKD134,浪漫-特鲁维尔平板直边抽面M018_真抽,0,,2017-03-09 19:08:07.14,
8800,FKD135,浪漫-特鲁维尔平板直边抽面M018_假抽,0,,2017-03-09 19:08:07.143,
8801,FKD136,浪漫-特鲁维尔玻璃门M018(VI01)(5mm清波),0,,2017-03-09 19:08:07.143,
8802,FKD137,浪漫-特鲁维尔玻璃门M018(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.143,
8803,FKD138,浪漫-双城平板造型门M019_真门,0,,2017-03-09 19:08:07.147,
8804,FKD139,浪漫-双城平板造型门M019_假门,0,,2017-03-09 19:08:07.147,
8805,FKD140,浪漫-双城平板造型抽面M019_真抽,0,,2017-03-09 19:08:07.147,
8806,FKD141,浪漫-双城平板造型抽面M019_假抽,0,,2017-03-09 19:08:07.15,
8807,FKD142,浪漫-双城平板玻璃门M018(VI01)(5mm清波),0,,2017-03-09 19:08:07.15,
8808,FKD143,浪漫-双城平板玻璃门M018(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.15,
8809,FKD144,浪漫-艾珂罗平板造型门M024_真门,0,,2017-03-09 19:08:07.15,
8810,FKD145,浪漫-艾珂罗平板造型门M024_假门,0,,2017-03-09 19:08:07.153,
8811,FKD146,浪漫-艾珂罗平板造型抽面M024_真抽,0,,2017-03-09 19:08:07.153,
8812,FKD147,浪漫-艾珂罗平板造型抽面M024_假抽,0,,2017-03-09 19:08:07.153,
8813,FKD148,浪漫-艾珂罗平板玻璃门M034(VI01)(5mm清波),0,,2017-03-09 19:08:07.157,
8814,FKD149,浪漫-艾珂罗平板玻璃门M034(VI01)(5mm玉砂玻璃),0,,2017-03-09 19:08:07.157,
8815,FKD176,厨柜18mm平板顶线,0,,2017-03-09 19:08:07.157,
8816,FKD181,厨柜18mm平板封板,0,,2017-03-09 19:08:07.16,
8817,FKD186,厨柜18mm平板见光板,0,,2017-03-09 19:08:07.16,
8818,FKD150,皇家-诺昂庄园实木门板M001(H≥270，W≥270)_真门,0,,2017-03-09 19:08:07.16,
8819,FKD152,皇家-诺昂庄园实木门板M001(H<270mm或W<270mm)_真门,0,,2017-03-09 19:08:07.16,
8820,FKD153,皇家-诺昂庄园实木门M001_假门,0,,2017-03-09 19:08:07.163,
8821,FKD154,皇家-诺昂庄园实木抽面M001(H≥270，W≥270)_真抽,0,,2017-03-09 19:08:07.163,
8822,FKD155,皇家-诺昂庄园实木抽面M001(160≤H<270，W≥270)_真抽,0,,2017-03-09 19:08:07.163,
8823,FKD156,皇家-诺昂庄园实木抽面M001(H<160mm或W<270mm)_真抽,0,,2017-03-09 19:08:07.167,
8824,FKD157,皇家-诺昂庄园实木抽面M001_假抽,0,,2017-03-09 19:08:07.167,
8825,FKD158,皇家-诺昂庄园实木铜条玻璃门M001(VI01),0,,2017-03-09 19:08:07.167,
8826,FKD159,皇家-诺昂庄园实木金属网格门M001(VI02),0,,2017-03-09 19:08:07.17,
8827,FKD160,皇家-吕萨吕斯实木门板M006(H≥270，W≥270)_真门,0,,2017-03-09 19:08:07.17,
8828,FKD162,皇家-吕萨吕斯实木门板M006(H<270mm或W<270mm)_真门,0,,2017-03-09 19:08:07.17,
8829,FKD163,皇家-吕萨吕斯实木门M006_假门,0,,2017-03-09 19:08:07.17,
8830,FKD164,皇家-吕萨吕斯实木门板M006(H≥270，W≥270)_真抽,0,,2017-03-09 19:08:07.173,
8831,FKD165,皇家-吕萨吕斯实木门板M006(160≤H<270，W≥270)_真抽,0,,2017-03-09 19:08:07.173,
8832,FKD166,皇家-吕萨吕斯实木门板M006(H<160mm或W<270mm)_真抽,0,,2017-03-09 19:08:07.173,
8833,FKD167,皇家-吕萨吕斯实木门M006_假抽,0,,2017-03-09 19:08:07.177,
8834,FKD168,皇家-吕萨吕斯实木铜条玻璃门M006(VI01),0,,2017-03-09 19:08:07.177,
8835,FKD169,皇家-吕萨吕斯实木网格门M006(VI02),0,,2017-03-09 19:08:07.177,
8836,FKD178,厨柜18mm实木顶线,0,,2017-03-09 19:08:07.18,
8837,FKD183,厨柜18mm实木封板,0,,2017-03-09 19:08:07.18,
8838,FKD188,厨柜18mm实木见光板,0,,2017-03-09 19:08:07.18,
8839,FKX001,M014门板装饰线条（34*20）,0,,2017-03-09 19:08:07.18,
8840,FKX002,5mm玻璃/网格加固压条(16*5),0,,2017-03-09 19:08:07.183,
8841,FKX003,吸塑分格玻璃压条(23*9),0,,2017-03-09 19:08:07.183,
8842,FKX004,3mm玻璃/网格加固压条(16*3),0,,2017-03-09 19:08:07.183,
8843,FKX005,M015门板装饰线条(61*4.5),0,,2017-03-09 19:08:07.193,
8844,FKX006,M015门板装饰线条(32*4.5),0,,2017-03-09 19:08:07.193,
8845,FKX007,M015门板装饰线条(21*4.5),0,,2017-03-09 19:08:07.193,
8846,FKX008,M021门板装饰线条(57*12),0,,2017-03-09 19:08:07.197,
8847,FKX009,M010包覆造型门板/高抽面横框（80*29）,0,,2017-03-09 19:08:07.197,
8848,FKX036,M010包覆造型门板/高抽面竖框（80*29）,0,,2017-03-09 19:08:07.197,
8849,FKX010,M010包覆低抽面横框（60*29）,0,,2017-03-09 19:08:07.2,
8850,FKX037,M010包覆低抽面竖框（60*29）,0,,2017-03-09 19:08:07.2,
8851,FKX011,包覆分格玻璃压条（23*9）,0,,2017-03-09 19:08:07.2,
8852,FKX012,M011包覆门板/高抽面中横框(69*18),0,,2017-03-09 19:08:07.2,
8853,FKX013,M011包覆门板/高抽面上横框(75*18),0,,2017-03-09 19:08:07.203,
8854,FKX014,M011包覆门板/高抽面下横框(75*18),0,,2017-03-09 19:08:07.203,
8855,FKX015,M011包覆门板/抽面竖框(75*20),0,,2017-03-09 19:08:07.203,
8856,FKX016,诺昂庄园/吕萨吕斯_顶线,0,,2017-03-09 19:08:07.21,
8857,FKX017,约瑟芬_亚光油漆顶线,0,,2017-03-09 19:08:07.213,
8858,FKX018,花神_PVC包覆顶线,0,,2017-03-09 19:08:07.213,
8859,FKX019,圣保罗_PVC包覆顶线,0,,2017-03-09 19:08:07.213,
8860,FKX020,枫丹白露_PVC吸塑顶线,0,,2017-03-09 19:08:07.217,
8861,FKX022,诺昂庄园/吕萨吕斯_灯线,0,,2017-03-09 19:08:07.217,
8862,FKX023,约瑟芬_亚光油漆灯线,0,,2017-03-09 19:08:07.22,
8863,FKX024,圣保罗_PP包覆灯线,0,,2017-03-09 19:08:07.22,
8864,FKX025,诺昂庄园_实木造型脚线,0,,2017-03-09 19:08:07.223,
8865,FKX026,吕萨吕斯_实木花色木皮平板脚线,0,,2017-03-09 19:08:07.227,
8866,FKX027,约瑟芬/魅影/普罗旺斯_烤漆平板脚线,0,,2017-03-09 19:08:07.227,
8867,FKX028,花神_包覆造型脚线,0,,2017-03-09 19:08:07.23,
8868,FKX029,圣保罗_PP包覆造型脚线,0,,2017-03-09 19:08:07.23,
8869,FKX030,枫丹白露/贝弗龙_吸塑平板脚线,0,,2017-03-09 19:08:07.233,
8870,FKX032,克利翁_高光亚克力平板脚线,0,,2017-03-09 19:08:07.237,
8871,FKX033,双城_双饰面平板脚线,0,,2017-03-09 19:08:07.24,
8872,FKX034,吕萨吕斯_眉板,0,,2017-03-09 19:08:07.24,
8873,FKX035,花神_眉板,0,,2017-03-09 19:08:07.243,
8874,FKL001,诺昂庄园_实木罗马柱,0,,2017-03-09 19:08:07.247,
8875,FKL002,诺昂庄园_实木转角罗马柱,0,,2017-03-09 19:08:07.247,
8876,FKL004,约瑟芬_亚光烤漆左罗马柱,0,,2017-03-09 19:08:07.25,
8877,FKL005,约瑟芬_亚光烤漆右罗马柱,0,,2017-03-09 19:08:07.25,
8878,FKL015,约瑟芬_亚光烤漆转角罗马柱,0,,2017-03-09 19:08:07.253,
8879,FKL006,约瑟芬_亚光烤漆罗马柱平脚,0,,2017-03-09 19:08:07.253,
8880,FKL007,约瑟芬_亚光烤漆罗马柱左右转角,0,,2017-03-09 19:08:07.257,
8881,FKL009,吕萨吕斯_椭圆雕花罗马柱,0,,2017-03-09 19:08:07.26,
8882,FKL010,花神_吸塑罗马柱柱头,0,,2017-03-09 19:08:07.26,
8883,FKL011,花神_吸塑罗马柱柱身,0,,2017-03-09 19:08:07.263,
8884,FKL012,圣保罗_吸塑罗马柱柱头(吸塑),0,,2017-03-09 19:08:07.263,
8885,FKL013,圣保罗_PP包覆罗马柱柱身(包覆),0,,2017-03-09 19:08:07.267,
8886,FKL014,枫丹白露_吸塑罗马柱,0,,2017-03-09 19:08:07.27,
8887,FKC001,16mm柜体抽抽侧,0,,2017-03-09 19:08:07.27,
8888,FKC002,16mm柜体抽抽后,0,,2017-03-09 19:08:07.273,
8889,FKC003,16mm柜体抽抽底,0,,2017-03-09 19:08:07.273,
8890,FKC004,16mm柜体抽抽前,0,,2017-03-09 19:08:07.277,
8891,FKD170,实木18mm见光板,0,,2017-03-09 19:08:03.193,
8892,FKD171,油漆18mm见光板,0,,2017-03-09 19:08:03.197,
8893,FKD172,吸塑18mm见光板,0,,2017-03-09 19:08:03.2,
8894,FKD173,平板18mm见光板,0,,2017-03-09 19:08:03.2,
8895,FKD174,包覆18mm见光板,0,,2017-03-09 19:08:03.2,
8896,KG20100001,5mm清波(吸塑门),0,,2017-03-09 19:08:07.28,
8897,KG20600001,5mm玉砂玻璃(吸塑门),0,,2017-03-09 19:08:07.28,
8898,KG20100002,5mm清玻(油漆门),0,,2017-03-09 19:08:07.283,
8899,KG20600002,5mm玉砂玻璃(油漆门),0,,2017-03-09 19:08:07.283,
8900,KG20100003,5mm清玻(拼框门),0,,2017-03-09 19:08:07.287,
8901,KG20600003,5mm玉砂玻璃(拼框门),0,,2017-03-09 19:08:07.287,
8902,KG21200001,银纹玻璃(铝框门),0,,2017-03-09 19:08:07.29,
8903,KG20100004,5mm清波(铝框门),0,,2017-03-09 19:08:07.29,
8904,KG20600004,5mm玉砂玻璃(铝框门),0,,2017-03-09 19:08:07.293,
8905,KG20100005,5mm清波(平板门),0,,2017-03-09 19:08:07.293,
8906,KG20600005,5mm玉砂玻璃(平板门),0,,2017-03-09 19:08:07.297,
8907,FKH08001,塑料玻璃加固压条(油漆门),0,,2017-03-09 19:08:07.3,
8908,FKH08002,铝框门A胶条(铝框门),0,,2017-03-09 19:08:07.3,
8909,FKH08003,工形玻璃夹条(平板门),0,,2017-03-09 19:08:07.303,
8910,FKH08004,18mmF形玻璃夹条(平板门),0,,2017-03-09 19:08:07.303,
8911,FKH01009,M011铝拉手条(切割)(拼框门),0,,2017-03-09 19:08:07.307,
8912,FKH05001,铝框门A横框,0,,2017-03-09 19:08:07.31,
8913,FKH05002,铝框门A竖框,0,,2017-03-09 19:08:07.31,
8914,KH11400002,铝框门A角码,0,,2017-03-09 19:08:07.313,
8915,KD80400003,铝框门A拼装螺丝,0,,2017-03-09 19:08:07.313,
8916,KH12300001,铝封边转角配件,0,,2017-03-09 19:08:07.317,
8917,FKH02003,通用18mm铝封边(平板门),0,,2017-03-09 19:08:07.317,
8918,FKX002-1,包覆5mm玻璃/网格加固压条(16*5),0,,2017-03-09 19:08:07.32,
8919,FKX004-1,包覆3mm玻璃/网格加固压条(16*3),0,,2017-03-09 19:08:07.32,
8920,SHA957057,诺昂庄园/吕萨吕斯_烟机罩,0,,2017-03-09 19:08:07.323,
8921,SHA957057/K301,诺昂庄园/吕萨吕斯_烟机罩,0,,2017-03-09 19:08:07.323,
8922,SHA957057/K801,诺昂庄园/吕萨吕斯_烟机罩,0,,2017-03-09 19:08:07.327,
8923,SHA957057/K205,诺昂庄园/吕萨吕斯_烟机罩,0,,2017-03-09 19:08:07.33,
8924,SHB17010780,约瑟芬_中岛烟机罩,0,,2017-03-09 19:08:07.343,
8925,SHB17010780/K932,约瑟芬_中岛烟机罩,0,,2017-03-09 19:08:07.343,
8926,SHE927056,花神_内嵌烟机罩,0,,2017-03-09 19:08:07.347,
8927,SHE927056/K202CH,花神_内嵌烟机罩,0,,2017-03-09 19:08:07.347,
8928,SHE927056/K902H,花神_内嵌烟机罩,0,,2017-03-09 19:08:07.35,
8929,SHE927056/K901H,花神_内嵌烟机罩,0,,2017-03-09 19:08:07.35,
8930,SHC957057,圣保罗_内嵌烟机罩,0,,2017-03-09 19:08:07.353,
8931,SHC957057/K101C,圣保罗_内嵌烟机罩,0,,2017-03-09 19:08:07.357,
8932,SHF917055,枫丹白露_烟机罩,0,,2017-03-09 19:08:07.357,
8933,SHF917055/K902H,枫丹白露_烟机罩,0,,2017-03-09 19:08:07.36,
8934,SHF917055/K202H,枫丹白露_烟机罩,0,,2017-03-09 19:08:07.36,
8935,SHF917055/K901H,枫丹白露_烟机罩,0,,2017-03-09 19:08:07.363,
8936,SHD1407657,"贝弗龙_侧吸烟机罩(吸塑,美国金像包覆)",0,,2017-03-09 19:08:07.363,
8937,SHD1407657/K901H,"贝弗龙_侧吸烟机罩(吸塑,美国金像包覆)",0,,2017-03-09 19:08:07.367,
8938,SHD1407657/K902H,"贝弗龙_侧吸烟机罩(吸塑,美国金像包覆)",0,,2017-03-09 19:08:07.37,
8939,SHD1407658,"贝弗龙_侧吸烟机罩(吸塑,白木纹包覆)",0,,2017-03-09 19:08:07.37,
8940,SHD1407658/K901H,"贝弗龙_侧吸烟机罩(吸塑,白木纹包覆)",0,,2017-03-09 19:08:07.37,
8941,SHD1407658/K902H,"贝弗龙_侧吸烟机罩(吸塑,白木纹包覆)",0,,2017-03-09 19:08:07.373,
8942,SHG907052,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.373,
8943,SHG907052/K201H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.377,
8944,SHG907052/K901H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.38,
8945,SHG907052/K400H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.38,
8946,SHG907052/K949H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.38,
8947,SHG907052/K202H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.383,
8948,SHG907052/K902H,白沙棕影_烟机罩,0,,2017-03-09 19:08:07.383,
8949,FKH02001,活动层板铝饰边,0,,2017-03-09 19:08:07.387,
8950,FKH02002,玻璃层板铝饰边,0,,2017-03-09 19:08:07.397,
8951,FKH03001,铝横梁,0,,2017-03-10 14:09:19.7,
8952,FKH01001,L型免拉手(香槟色),0,,2017-03-10 14:09:47.263,
8953,FKH01002,L型免拉手(黄色),0,,2017-06-23 16:01:17.73,
8954,FKH01003,U型免拉手(香槟色),0,,2017-06-23 15:59:04.453,
8955,FKH01004,U型免拉手(黄色),0,,2017-06-23 15:58:57.253,
8956,FKH01005,底板免拉手(香槟色),0,,2017-08-19 09:59:00.297,
8957,FKH01006,底板免拉手(黄色),0,,2017-08-19 09:59:09.163,
8958,FKH04001,底板免拉手灯(香槟色),0,,2017-06-23 15:58:03.373,
8959,FKH04002,底板免拉手灯(黄色),0,,2017-06-23 15:57:58.34,
8960,FKH07001,150mm黑色塑料踢脚板,0,,2017-03-09 19:08:07.413,
8961,FKH07002,150mm银色塑料踢脚板,0,,2017-03-09 19:08:07.417,
8962,FKH07003,150mm钻石白塑料踢脚板,0,,2017-03-09 19:08:07.417,
8963,FKH07004,150mm高铝合金踢脚板,0,,2017-03-09 19:08:07.42,
8964,FKH07005,100mm黑色塑料踢脚板,0,,2017-03-09 19:08:07.42,
8965,FKH07006,100mm银色塑料踢脚板,0,,2017-03-09 19:08:07.42,
8966,FKH07007,100mm钻石白塑料踢脚板,0,,2017-03-09 19:08:07.423,
8967,FKH07008,100mm高铝合金踢脚板,0,,2017-03-09 19:08:07.423,
8968,FKH07009,80mm黑色塑料踢脚板,0,,2017-03-09 19:08:07.427,
8969,FKH07010,80mm银色塑料踢脚板,0,,2017-03-09 19:08:07.427,
8970,FKH07011,80mm钻石白塑料踢脚板,0,,2017-03-09 19:08:07.43,
8972,FKH01007,M021柜体扣手(切割),0,,2017-03-09 19:08:07.43,
8973,FKH01008,M008封边拉手(切割),0,,2017-03-09 19:08:07.433,
8974,DRP0047,通用500（全拉）百隆隐藏式路轨实木低抽包（400宽）,0,,2017-03-09 19:08:07.443,
8975,DRP0047/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（400宽）,0,,2017-03-09 19:08:07.447,
8976,DRP0048,通用500（全拉）百隆隐藏式路轨实木低抽包（450宽）,0,,2017-03-09 19:08:07.45,
8977,DRP0048/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（450宽）,0,,2017-03-09 19:08:07.45,
8978,DRP0049,通用500（全拉）百隆隐藏式路轨实木低抽包（500宽）,0,,2017-03-09 19:08:07.45,
8979,DRP0049/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（500宽）,0,,2017-03-09 19:08:07.453,
8980,DRP0050,通用500（全拉）百隆隐藏式路轨实木低抽包（600宽）,0,,2017-03-09 19:08:07.453,
8981,DRP0050/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（600宽）,0,,2017-03-09 19:08:07.457,
8982,DRP0051,通用500（全拉）百隆隐藏式路轨实木低抽包（800宽）,0,,2017-03-09 19:08:07.457,
8983,DRP0051/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（800宽）,0,,2017-03-09 19:08:07.46,
8984,DRP0052,通用500（全拉）百隆隐藏式路轨实木低抽包（900宽）,0,,2017-03-09 19:08:07.46,
8985,DRP0052/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（900宽）,0,,2017-03-09 19:08:07.463,
8986,DRP0053,通用500（全拉）百隆隐藏式路轨实木低抽包（1000宽）,0,,2017-03-09 19:08:07.463,
8987,DRP0053/K221S,通用500（全拉）百隆隐藏式路轨实木低抽包（1000宽）,0,,2017-03-09 19:08:07.467,
8988,DRP0054,通用500（全拉）百隆隐藏式路轨实木高抽包（400宽）,0,,2017-03-09 19:08:07.467,
8989,DRP0054/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（400宽）,0,,2017-03-09 19:08:07.47,
8990,DRP0055,通用500（全拉）百隆隐藏式路轨实木高抽包（450宽）,0,,2017-03-09 19:08:07.47,
8991,DRP0055/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（450宽）,0,,2017-03-09 19:08:07.47,
8992,DRP0056,通用500（全拉）百隆隐藏式路轨实木高抽包（500宽）,0,,2017-03-09 19:08:07.473,
8993,DRP0056/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（500宽）,0,,2017-03-09 19:08:07.473,
8994,DRP0057,通用500（全拉）百隆隐藏式路轨实木高抽包（600宽）,0,,2017-03-09 19:08:07.477,
8995,DRP0057/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（600宽）,0,,2017-03-09 19:08:07.477,
8996,DRP0058,通用500（全拉）百隆隐藏式路轨实木高抽包（800宽）,0,,2017-03-09 19:08:07.48,
8997,DRP0058/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（800宽）,0,,2017-03-09 19:08:07.48,
8998,DRP0059,通用500（全拉）百隆隐藏式路轨实木高抽包（900宽）,0,,2017-03-09 19:08:07.483,
8999,DRP0059/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（900宽）,0,,2017-03-09 19:08:07.483,
9000,DRP0060,通用500（全拉）百隆隐藏式路轨实木高抽包（1000宽）,0,,2017-03-09 19:08:07.487,
9001,DRP0060/K221S,通用500（全拉）百隆隐藏式路轨实木高抽包（1000宽）,0,,2017-03-09 19:08:07.487,
9002,DRP0061,通用270（全拉）百隆隐藏式路轨实木低抽包（450宽）,0,,2017-03-09 19:08:07.49,
9003,DRP0061/K221S,通用270（全拉）百隆隐藏式路轨实木低抽包（450宽）,0,,2017-03-09 19:08:07.49,
9004,DRP0062,通用270（全拉）百隆隐藏式路轨实木低抽包（600宽）,0,,2017-03-09 19:08:07.493,
9005,DRP0062/K221S,通用270（全拉）百隆隐藏式路轨实木低抽包（600宽）,0,,2017-03-09 19:08:07.493,
9006,DRP0063,通用270（全拉）百隆隐藏式路轨实木低抽包（800宽）,0,,2017-03-09 19:08:07.497,
9007,DRP0063/K221S,通用270（全拉）百隆隐藏式路轨实木低抽包（800宽）,0,,2017-03-09 19:08:07.497,
9008,DRP0064,通用270（全拉）百隆隐藏式路轨实木低抽包（900宽）,0,,2017-03-09 19:08:07.5,
9009,DRP0064/K221S,通用270（全拉）百隆隐藏式路轨实木低抽包（900宽）,0,,2017-03-09 19:08:07.5,
9010,DRP0065,通用270（全拉）百隆隐藏式路轨实木低抽包（1000宽）,0,,2017-03-09 19:08:07.5,
9011,DRP0065/K221S,通用270（全拉）百隆隐藏式路轨实木低抽包（1000宽）,0,,2017-03-09 19:08:07.503,
9012,GFL026,工程_(QT6194)趟门导轨(3500mm)(切割)(YQ),0,,2017-07-18 16:00:30.16,
9013,FMM99299,工程_(A66)不锈钢平板拉手门(6136GC),0,,2017-03-16 17:21:34.273,
9014,FMM99299-1,工程_18mm门铰条(6136GCS),0,,2017-03-16 17:22:27.81,
9015,FT118162,非标18mm内置梳妆台台面,0,,2017-03-17 10:42:42.683,
9016,FMM99300,工程_(GCTZ1202004)48mm复合层板,0,,2017-03-20 09:54:17.193,
9017,FMM99301,工程_(GCTZ4201026)31mm复合平板趟门,0,,2017-03-20 10:50:59.533,
9018,FMM99302,工程_(GCTZ4201027)31mm复合平板趟门(带拉手),0,,2017-03-20 10:51:35.257,
9019,GG90000151,工程_(BL6038-1)5mm黑色镀膜玻璃(四周喷黑漆),0,,2017-03-21 09:23:35.22,
9020,FMM99303,工程_(GCTZ4102025)27mm复合平板掩门,0,,2017-03-22 10:22:50.577,
9021,FMM99299-2,工程_(A66)18mm吸塑板(206),0,,2017-03-22 15:46:38.157,
9022,GG90000144-1,工程_(BL6020-1)5mm超白银镜(打砂效果)(不车边),0,,2017-03-24 09:07:25.893,
9023,GG90000149,工程_(BL7009)5mm超白银镜(打砂效果)(不车边),0,,2017-03-24 09:11:18.197,
9024,GH50200138,工程_(LS6011-2)铝合金拉手(S106),0,,2017-03-30 17:01:36.983,
9025,PDW18S03,18mm裤架侧板,0,,2017-03-30 15:52:45.977,
9026,BZF-MX(YQ),包装费-木箱(油漆),0,,2017-04-03 10:20:55.627,
9027,BZF-MX(CM),包装费-木箱(抽面),0,,2017-04-03 10:21:28.42,
