MaterialId,Price,CanModifyPrice,CanBeSold,OrderQuantityMin,OrderQuantityMax,BatchIncrement,PricingMode,GoodsCategoryId,GoodsType,UseStatus,WeightedAveragePrice,IsPurchaseRequest,MaterialPropertiesId,CanModifySpec,CanModifyColor,FinanceSubjectId,StockUpType,StockUpperLimit,StockLowerLimit,SafetyStock,IsShelfLife,ShelfLifeDays,PackingNum,ProduceBaseNum,StockUpWareHouse,ReplenishType,IsBZ,PickingNumber,PickingCode,IncomeFinanceSubjectId,CostFinanceSubjectId,StockFinanceSubjectId,Remark,PVCCode,ProcessPickingNumber,ProcessCode,OldPrice,GroovingNumber,LinellaePickingNumber,LinellaeCode,SecondPackingNum,CurrentStock,UnAuditingPrice,PriceChangeWhys,PriceAuditType,GroupIndex,Sequence,ExcludeColorCheck,ImportFrom2020,IsWood,MaterialType,RawMaterialType
32288,256.00,1,0,,,,1,251,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,1.00,,5,13,40,,SMX-18/536,,,,,,,,,,,3,,,0,1,0,,
32289,256.00,1,0,,,,1,251,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,1.00,,5,13,40,,SML-18/716,,,,,,,,,,,3,,,0,1,0,,
32290,444.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,MA-18/201,,,,,,,,,,,3,,,0,1,0,,
32291,444.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,MT-18/206,,,,,,,,,,,3,,,0,1,0,,
32292,367.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,ML-18/218,,,,,,,,,,,3,,,0,1,0,,
32293,367.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,MX-18/536,,,,,,,,,,,3,,,0,1,0,,
32294,367.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,ML-18/716,,,,,,,,,,,3,,,0,1,0,,
32295,370.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,MA-18/903,,,,,,,,,,,,,,0,1,0,,
32296,367.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,ML-18/960,,,,,,,,,,,3,,,0,1,0,,
32297,367.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,MX-18/990,,,,,,,,,,,3,,,0,1,0,,
32298,295.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,SMX-18/536,,,,,,,,,,,3,,,0,1,0,,
32299,295.00,1,0,,,,1,252,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,1.00,,5,13,40,,SML-18/716,,,,,,,,,,,3,,,0,1,0,,
32300,932.00,1,0,,,,1,316,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,,,5,13,40,,MM01-19,,,,,,,,,,,,,,0,1,0,,
32301,60.00,0,0,,,,1,388,1,4,,0,1,0,0,,1,120.00,60.00,40.00,0,,1,,1,4,1,,,5,13,40,,,5.00,DNM/201SP,,,,,1.00,127.00,,,,,,0,1,0,,
32302,60.00,0,0,,,,1,388,1,4,,0,1,0,0,,1,60.00,30.00,10.00,0,,1,,1,4,1,5.00,,5,13,40,,DNM/201SP,,,,,,,1.00,53.00,,,,,,0,1,0,,
32303,80.00,0,0,,,,1,389,1,4,,0,1,0,0,,1,100.00,50.00,30.00,0,,1,,1,4,1,,,5,13,40,,,3.00,DNM/201SP,,,,,1.00,144.00,,,,,,0,1,0,,
32304,80.00,0,0,,,,1,389,1,4,,0,1,0,0,,1,50.00,30.00,20.00,0,,1,,1,4,1,3.00,,5,13,40,,DNM/201SP,,,,,,,1.00,60.00,,,,,,0,1,0,,
32305,40.00,0,0,,,,1,390,1,4,,0,1,0,0,,1,100.00,50.00,30.00,0,,1,,1,4,1,,,5,13,40,,,7.00,DNM/201SP,,,,,,130.00,,,,,,0,1,0,,
32306,40.00,0,0,,,,1,390,1,4,,0,1,0,0,,1,90.00,50.00,20.00,0,,1,,1,4,1,7.00,,5,13,40,,DNM/201SP,,,,,,,,101.00,,,,,,0,1,0,,
32307,1688.00,0,1,,,,1,317,1,4,,0,1,0,0,,3,80.00,50.00,30.00,0,,1,,1,4,1,2.00,,5,13,40,,SM03-26,,,,,,,,23.00,,,,,,0,1,0,,
32308,203.00,0,0,,,,1,142,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,40,,,,,0.00,,,,,,,,,,,0,1,0,,
32309,203.00,0,0,,,,1,142,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,,,,5,13,40,,,,,0.00,,,,,,,,,,,0,1,0,,
32310,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32311,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32312,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32313,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32314,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32315,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32316,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32317,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32318,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32319,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32320,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32321,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32322,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32323,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32324,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32325,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32326,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32327,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32328,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32329,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32330,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32331,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32332,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32333,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32334,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32335,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32336,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32337,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32338,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32339,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32340,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32341,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32342,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32343,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32344,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32345,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32346,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32347,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32348,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32349,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32350,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32351,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32352,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32353,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32354,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32355,,0,0,,,,1,141,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
32356,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32357,,0,1,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32358,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32359,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32360,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32361,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32362,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32363,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32364,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32365,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32366,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32367,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32368,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32369,,0,0,,,,1,141,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32370,,0,0,,,,1,365,3,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,1,4,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32371,,0,0,,,,1,365,3,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,1,4,,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32372,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32373,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32374,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32375,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32376,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32377,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32378,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32379,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32380,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32381,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32382,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
32383,,0,0,,,,1,392,3,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
9585,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,-1200.00,,,,,,0,1,0,,
9586,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,2100.00,,,,,,0,1,0,,
9587,0.00,0,0,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,,,,,,,0,1,0,,
9588,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,600.00,,,,,,0,1,0,,
9589,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,-600.00,,,,,,0,1,0,,
9591,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,1400.00,,,,,,0,1,0,,
9594,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,400.00,,,,,,0,1,0,,
9599,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,1500.00,,,,,,0,1,0,,
9601,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,1600.00,,,,,,0,1,0,,
9604,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,800.00,,,,,,0,1,0,,
9605,0.00,0,0,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,,,,,,,0,1,0,,
9607,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,0.00,,,,,,0,1,0,,
9618,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,-1820.00,,,,,,0,1,0,,
9620,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,200.00,,,,,,0,1,0,,
9623,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,400.00,,,,,,0,1,0,,
9625,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,400.00,,,,,,0,1,0,,
9627,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,300.00,,,,,,0,1,0,,
9629,,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,200.00,,,,,,0,1,0,,
9634,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,200.00,,,,,,0,1,0,,
9637,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,-100.00,,,,,,0,1,0,,
9639,0.00,0,1,,,,1,115,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,150.00,,,,,,0,1,0,,
9641,0.00,0,0,,,,1,115,3,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,20,,,,,10,18,28,,,,,,,,,,,,,,,,0,1,0,,
9644,3.00,1,1,,,,1,113,3,4,,0,2,0,0,,3,3000.00,1200.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,477.00,,,,,,0,1,0,,
9645,,0,1,,,,1,113,3,4,,0,2,0,0,,3,100.00,30.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,-45.00,,,,,,0,1,0,,
9646,,0,1,,,,1,113,3,4,,0,2,0,0,,3,15.00,5.00,0.00,0,,1,,5,,,,,10,18,28,,,,,,,,,,5.00,,,,,,0,1,0,,
9647,,0,1,,,,1,113,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,0.00,,,,,,0,1,0,,
9649,,0,1,,,,1,113,3,4,,0,2,0,0,,3,400.00,80.00,0.00,0,,1,,5,,,,,10,18,28,,,,,,,,,,-20.00,,,,,,0,1,0,,
9650,,0,0,,,,1,113,3,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,,,,,,,0,1,0,,
9651,,0,1,,,,1,113,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,4.00,,,,,,0,1,0,,
9653,20.00,0,1,,,,1,113,3,4,,0,2,0,0,,3,200.00,300.00,0.00,0,,1,,6,,,0.00,,10,18,28,,,,,,,,,,3228.50,,,,,,0,1,0,,
9654,,0,1,,,,1,113,3,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,,,,,,,0,1,0,,
9657,,0,1,,,,1,113,3,4,,0,2,0,0,,3,10000.00,5000.00,0.00,0,,1,,5,,,,,10,18,28,,,,,,,,,,10000.00,,,,,,0,1,0,,
9658,,0,0,,,,1,113,3,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,7.00,,,,,,0,1,0,,
9659,0.00,0,1,,,,1,113,3,4,,0,2,0,0,,3,360.00,72.00,0.00,0,,1,,5,,,,,10,18,28,,,,,,,,,,180.00,,,,,,0,1,0,,
9660,,0,1,,,,1,113,3,4,,0,2,0,0,,3,30.00,20.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,40.00,,,,,,0,1,0,,
9662,,0,1,,,,1,113,3,4,,0,2,0,0,,3,150.00,30.00,0.00,0,,1,,5,,,0.00,,10,18,28,,,,,,,,,,156.00,,,,,,0,1,0,,
9663,350.00,0,0,,,,2,201,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9664,248.00,0,1,,,,2,201,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
9665,55.00,0,0,,,,2,201,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9667,200.00,0,0,,,,2,201,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
9668,0.00,0,0,,,,2,201,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9669,0.00,0,0,,,,2,201,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9670,0.00,0,0,,,,2,201,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9671,75.00,0,0,,,,2,201,1,2,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
9672,75.00,0,0,,,,2,201,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9673,75.00,0,0,,,,2,201,1,4,,0,2,0,0,,3,0.00,0.00,0.00,0,,1,,5,,,0.00,,10,18,25,,,,,,,,,,,,,,,,0,1,0,,
9715,1.92,0,0,,,,1,206,2,2,,0,2,0,0,,3,80000.00,40000.00,0.00,0,,1,,5,,,,,10,18,26,,,,,,,,,,-6000.00,,,,,,0,1,0,,
9717,2.58,0,1,200,,,1,206,2,4,,0,2,0,0,,3,40000.00,5600.00,0.00,0,,1,,5,,,,,10,18,26,,,,,,,,,,23800.00,,,,,,0,1,0,,
9724,2.00,1,1,,,,1,204,2,4,,0,2,0,0,,3,2000.00,1000.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,,,,,,1200.00,,,,,,0,1,0,,
9726,1.00,0,1,300,,,1,204,2,4,,0,2,0,0,,3,5000.00,2000.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,,,,,,4800.00,,,,,,0,1,0,,
9731,1.92,0,0,,,,1,206,2,2,,0,2,0,0,,3,80000.00,40000.00,0.00,0,,1,,5,,,,,10,18,26,,,,,,,,,,23400.00,,,,,,0,1,0,,
9735,0.50,1,1,,,,1,204,2,4,,0,2,0,0,,3,10000.00,1000.00,0.00,0,,1,,5,,,,,10,18,26,,,,,,,,,,10600.00,,,,,,0,1,0,,
9736,0.50,1,1,,,,1,204,2,4,,0,2,0,0,,3,30000.00,15000.00,0.00,0,,1,,5,,,,,10,18,26,,,,,,,,,,60000.00,,,,,,0,1,0,,
