Id,Name,OrderIndex,UpdatedDateTime,CreatedDateTime,IsDeleted,Remark,EdgeBandingColor,Color2020,PriorityFlag,PaintGoods,IsOrder,EPType
2485,GC020,10801,2017-06-01 09:05:26.843,2017-05-23 16:18:22.703,0,Ç³Èý°·01V,GC020,GC020,,N,0,2
2486,GC021,10802,2017-06-01 09:05:33.623,2017-05-23 16:19:52.25,0,Ç³Èý°·02V,GC021,GC021,,N,0,2
2487,GC022,10901,2017-06-01 09:05:39.623,2017-05-23 16:21:47.243,0,ÉîÈý°·01V,GC022,GC022,,N,0,2
2488,GC023,10902,2017-06-01 09:05:44.467,2017-05-23 16:22:24.087,0,ÉîÈý°·02V,GC023,GC023,,N,1,2
2489,I89DS,79893,2017-05-25 16:05:05.573,2017-05-25 16:05:05.573,0,6070-1GCDS,I89,,,N,1,2
2490,C01S,73011,2017-05-31 16:59:16.74,2017-05-25 21:50:41.35,0,2130GC,C01,,,N,1,2
2491,H11JN,78113,2017-05-26 10:32:01.363,2017-05-26 10:32:01.363,0,6021SPGCJN,H11T,,,Y,1,2
2492,H34LY,78345,2017-05-27 16:34:09.4,2017-05-27 16:34:09.4,0,4102SPGCLY,H34T,,,Y,1,2
2493,J64S,80641,2017-05-27 17:42:03.243,2017-05-27 17:42:03.247,0,7092GCS,J64,,,N,1,2
2494,J64N,80642,2017-05-27 17:42:51.667,2017-05-27 17:42:51.667,0,7092GCN,J64,,,N,1,2
2495,000T,70001,2017-06-01 14:26:41.507,2017-05-31 18:02:21.787,0,ÔÓÄ¾Æ¤,000T,,,Y,1,2
2496,J65T,80650,2017-06-01 20:03:35.117,2017-06-01 20:03:35.117,0,7061SPGC,J65T,,,Y,1,2
2497,J65ST,80651,2017-06-01 20:04:03.113,2017-06-01 20:04:03.113,0,7061SPGCS,J65T,,,Y,1,2
2498,J65SY,80652,2017-06-01 20:04:28.23,2017-06-01 20:04:28.23,0,7061SPGCSY,J65T,,,Y,1,2
2499,J66,80660,2017-06-01 20:05:23.11,2017-06-01 20:05:23.11,0,6036GC,J66,,,N,1,2
2500,J66S,80661,2017-06-01 20:05:43.617,2017-06-01 20:05:43.617,0,6036GCS,J66,,,N,1,2
2501,J66F,80662,2017-06-01 20:06:05.61,2017-06-01 20:06:05.61,0,6036GCF,J66,,,N,1,2
2502,J66N,80663,2017-06-01 20:06:21.61,2017-06-01 20:06:21.61,0,6036GCN,J66,,,N,1,2
2503,J65Y,80653,2017-06-06 15:09:40.21,2017-06-06 15:09:40.21,0,7061SPGCY,J65T,,,Y,1,2
2504,J65LY,80654,2017-06-06 15:11:02.917,2017-06-06 15:10:39.44,0,7061SPGCLY,J65T,,,Y,1,2
2505,J67,80670,2017-06-06 15:12:56.903,2017-06-06 15:12:56.903,0,7114GC,J67,,,N,1,2
2506,J67S,80671,2017-06-06 15:13:46.233,2017-06-06 15:13:46.233,0,7114GCS,J67,,,N,1,2
2507,J67F,80672,2017-06-06 15:14:25.093,2017-06-06 15:14:25.093,0,7114GCF,J67,,,N,1,2
2508,J67N,80673,2017-06-06 15:15:14.99,2017-06-06 15:15:14.99,0,7114GCN,J67,,,N,1,2
2509,F80DS,76804,2017-06-07 08:56:00.263,2017-06-07 08:56:00.263,0,4118-1GCDS,F80,,,N,1,2
2510,J64LN,80643,2017-06-07 10:28:19.803,2017-06-07 10:28:19.803,0,7092GCLN,J64,,,N,1,2
2511,G98G,77982,2017-06-07 16:47:12.943,2017-06-07 16:47:12.943,0,6014GCG,G98,,,N,1,2
2512,J69,80690,2017-06-09 19:03:31.367,2017-06-09 19:03:31.367,0,7102GC,J69,,,N,1,2
2513,J44F,80444,2017-06-10 14:49:53.333,2017-06-10 14:49:53.333,0,7086GCF,J44F,,,N,1,2
2514,J70,80700,2017-06-12 10:02:17.88,2017-06-12 10:02:17.88,0,KYK7002,J70,,,N,1,2
2515,J71,80710,2017-06-12 10:05:10.717,2017-06-12 10:05:10.717,0,KYK7003,J71,,,N,1,2
2516,J72,80720,2017-06-12 10:05:29.077,2017-06-12 10:05:29.077,0,KYK7004,J72,,,N,1,2
2517,J68,80680,2017-06-12 17:28:53.063,2017-06-12 17:28:53.063,0,S164,,,,N,1,3
2518,J73,80730,2017-06-13 14:58:27.577,2017-06-13 14:58:27.577,0,7110GC,J73,,,N,1,2
2519,J74,80740,2017-06-13 14:58:51.103,2017-06-13 14:58:51.103,0,7118GC,J74,,,N,1,2
2520,J69F,80691,2017-06-13 15:25:43.547,2017-06-13 15:25:43.547,0,7102GCF,J69,,,N,1,2
2521,F88DS,76883,2017-06-15 18:37:39.84,2017-06-15 18:37:39.84,0,5097GCDS,F88,,,N,1,2
2522,J73S,80731,2017-06-16 16:39:44.843,2017-06-16 16:39:44.843,0,7110GCS,J73,,,N,1,2
2523,J73F,80732,2017-06-16 16:40:18.81,2017-06-16 16:40:18.81,0,7110GCF,J73,,,N,1,2
2524,J73N,80733,2017-06-16 16:40:54.273,2017-06-16 16:40:54.273,0,7110GCN,J73,,,N,1,2
2525,J74S,80741,2017-06-16 18:04:51.93,2017-06-16 18:04:51.93,0,7118GCS,J74,,,N,1,2
2526,J74F,80742,2017-06-16 18:05:25.76,2017-06-16 18:05:25.76,0,7118GCF,J74,,,N,1,2
2527,J74N,80743,2017-06-16 18:05:57.897,2017-06-16 18:05:57.897,0,7118GCN,J74,,,N,1,2
2528,J75T,80750,2017-06-20 09:39:41.373,2017-06-20 09:39:41.373,0,7074-1SPGC,J75T,,,Y,1,2
2529,J75Y,80751,2017-06-20 09:40:49.443,2017-06-20 09:40:49.443,0,7074-1SPGCY,J75T,,,Y,1,2
2530,J75DY,80752,2017-06-20 09:41:35.17,2017-06-20 09:41:35.17,0,7074-1SPGCDY,J75T,,,Y,1,2
2531,J69S,80692,2017-06-20 14:52:25.79,2017-06-20 14:52:25.79,0,7102GCS,J69,,,N,1,2
2532,J32F,80322,2017-06-20 17:24:18.643,2017-06-20 17:24:18.643,0,7037-1GCF,J32,,,N,1,2
2533,J33F,80332,2017-06-20 17:25:22.747,2017-06-20 17:25:22.747,0,7036-2GCF,J33,,,N,1,2
2534,J76,80760,2017-06-21 10:17:41.8,2017-06-21 10:17:41.8,0,7025KGC,J76,,,N,1,2
2535,J76F,80761,2017-06-21 10:18:09.157,2017-06-21 10:18:09.157,0,7025KGCF,J76,,,N,1,2
2536,J77,80770,2017-06-21 11:36:33.02,2017-06-21 11:36:33.02,0,7098GC,J77,,,N,1,2
2537,J78,80780,2017-06-21 11:37:00.867,2017-06-21 11:37:00.867,0,7029GC,J78,,,N,1,2
2538,J79T,80790,2017-06-21 11:37:30.3,2017-06-21 11:37:30.3,0,7048SPGC,J79T,,,Y,1,2
2539,J80T,80800,2017-06-21 11:38:01.01,2017-06-21 11:38:01.01,0,7001-2SPGC,J80T,,,Y,1,2
2540,J81,80810,2017-06-22 09:41:04.623,2017-06-22 09:41:04.623,0,7023KGC,J81,,,N,1,2
2541,J82,80820,2017-06-22 09:41:43.06,2017-06-22 09:41:43.06,0,7024KGC,J82,,,N,1,2
2542,J82F,80821,2017-06-22 09:41:58.143,2017-06-22 09:41:58.143,0,7024KGCF,J82,,,N,1,2
2543,J83,80830,2017-06-22 09:42:53.047,2017-06-22 09:42:53.047,0,KFH7009,J83,,,N,1,2
2544,J83S,80831,2017-06-22 09:43:10.107,2017-06-22 09:43:10.107,0,KFH7009S,J83,,,N,1,2
2545,J84,80840,2017-06-23 16:57:23.927,2017-06-23 16:57:23.927,0,7131GC,J84,,,N,1,2
2546,J88T,80880,2017-06-27 19:05:03.907,2017-06-27 19:05:03.907,0,7076-1SPGC,J88T,,,Y,1,2
2547,J89,80890,2017-06-27 19:05:32.82,2017-06-27 19:05:32.82,0,7125-1GC,J89,,,N,1,2
2548,J90,80900,2017-06-27 19:06:01.63,2017-06-27 19:06:01.63,0,7136GC,J90,,,N,1,2
2549,J80Y,80801,2017-06-27 21:05:59.087,2017-06-27 21:05:59.087,0,7001-2SPGCY,J80T,,,Y,1,2
2550,J80N,80802,2017-06-27 21:06:45.463,2017-06-27 21:06:45.463,0,7001-2SPGCN,J80T,,,Y,1,2
2551,J85T,80850,2017-06-27 21:11:06.547,2017-06-27 21:09:46.973,0,7039SPGC,J85T,,,Y,1,2
2552,J85ST,80851,2017-06-27 21:11:45.58,2017-06-27 21:10:58.52,0,7039SPGCS,J85T,,,Y,1,2
2553,J85SY,80852,2017-06-27 21:12:40.77,2017-06-27 21:12:40.77,0,7039SPGCSY,J85T,,,Y,1,2
2554,J86P,80860,2017-06-28 08:18:16.757,2017-06-28 08:18:16.757,0,PG7005,,,,N,1,2
2555,J87P,80870,2017-06-28 08:18:40.947,2017-06-28 08:18:40.947,0,PG7006,,,,N,1,2
2556,J91,80910,2017-06-28 08:19:14.503,2017-06-28 08:19:14.503,0,7119GC,J91,,,N,1,2
2557,J89S,80891,2017-06-28 17:20:02.863,2017-06-28 17:20:02.863,0,7125-1GCS,J89,,,N,1,2
2558,J89F,80892,2017-06-28 17:20:39.333,2017-06-28 17:20:39.333,0,7125-1GCF,J89,,,N,1,2
2559,J89N,80893,2017-06-28 17:21:14.15,2017-06-28 17:21:14.15,0,7125-1GCN,J89,,,N,1,2
2560,J90F,80901,2017-06-28 17:22:12.567,2017-06-28 17:22:12.567,0,7136GCF,J90,,,N,1,2
2561,J79Y,80791,2017-06-29 10:08:14.553,2017-06-29 10:06:08.237,0,7048SPGCY,J79T,,,Y,1,2
2562,J79N,80792,2017-06-29 10:08:07.16,2017-06-29 10:06:38.843,0,7048SPGCN,J79T,,,Y,1,2
2563,J77S,80771,2017-06-29 10:08:00.333,2017-06-29 10:08:00.333,0,7098GCS,J77,,,N,1,2
2564,J77N,80772,2017-06-29 10:08:53.85,2017-06-29 10:08:53.85,0,7098GCN,J77,,,N,1,2
2565,J78S,80781,2017-06-29 10:09:42.797,2017-06-29 10:09:42.797,0,7029GCS,J78,,,N,1,2
2566,J78N,70782,2017-06-29 15:47:33.0,2017-06-29 10:10:05.283,1,7029GCN,J78,,,N,1,2
2567,J78N,80782,2017-06-29 15:46:36.98,2017-06-29 15:46:36.98,0,7029GCN,J78,,,N,1,2
2568,D12,74120,2017-06-29 16:14:46.32,2017-06-29 16:14:46.32,0,218,218,,,N,1,2
2569,J92Q,80920,2017-06-29 16:25:10.433,2017-06-29 16:25:10.433,0,YQ7008,,,,Y,1,2
2570,J88Y,80881,2017-06-29 17:07:30.733,2017-06-29 17:07:30.733,0,7076-1SPGCY,J88T,,,Y,1,2
2571,J88LY,80882,2017-06-29 17:08:30.18,2017-06-29 17:08:30.18,0,7076-1SPGCLY,J88T,,,Y,1,2
2572,J93T,80930,2017-07-19 11:53:33.91,2017-06-30 08:29:03.087,0,7042-1SPGC,J93T,,,Y,1,2
2573,J94,80940,2017-07-07 17:42:00.0,2017-06-30 08:29:26.58,1,AAA,J94,,,N,1,2
2574,J91S,80911,2017-06-30 11:14:29.887,2017-06-30 11:14:29.887,0,7119GCS,J91,,,N,1,2
2575,J91F,80912,2017-06-30 11:14:55.857,2017-06-30 11:14:55.857,0,7119GCF,J91,,,N,1,2
2576,J84S,80841,2017-06-30 14:19:39.697,2017-06-30 14:19:39.697,0,7131GCS,J84,,,N,1,2
2577,J84F,80842,2017-06-30 14:20:01.643,2017-06-30 14:20:01.643,0,7131GCF,J84,,,N,1,2
2578,J75N,80753,2017-07-03 14:15:00.437,2017-07-03 14:15:00.437,0,7074-1SPGCN,J75T,,,Y,1,2
2579,F71F,76712,2017-07-03 14:29:56.65,2017-07-03 14:29:56.65,0,5126GCF,F71,,,N,1,2
2580,F72F,76722,2017-07-03 14:30:53.593,2017-07-03 14:30:53.593,0,5127GCF,F72,,,N,1,2
2581,J93Y,80931,2017-07-19 11:53:42.133,2017-07-03 16:19:59.903,0,7042-1SPGCY,J93T,,,Y,1,2
2582,960F,9603,2017-07-04 09:25:10.063,2017-07-04 09:25:10.063,0,»ÒÏðÄ¾,960,,,N,1,2
2583,H21G,78215,2017-07-04 11:06:45.26,2017-07-04 11:06:45.26,0,5154-2GCG,H21,,,N,1,2
2584,J32N,80323,2017-07-05 15:45:55.937,2017-07-05 15:45:55.937,0,7037-1GCN,J32,,,N,1,2
2585,J94,80940,2017-07-07 17:42:19.313,2017-07-07 17:42:19.313,0,5008KGC,J94,,,N,1,2
2586,J95,80950,2017-07-07 17:43:03.243,2017-07-07 17:43:03.243,0,KFH7010,J95,,,N,1,2
2587,J95S,80951,2017-07-07 17:43:30.037,2017-07-07 17:43:30.037,0,KFH7010S,J95,,,N,1,2
2588,J96,80960,2017-07-07 17:43:57.497,2017-07-07 17:43:57.497,0,KFH7011,J96,,,N,1,2
2589,J96S,80961,2017-07-07 17:44:13.213,2017-07-07 17:44:13.213,0,KFH7011S,J96,,,N,1,2
2590,J94F,80941,2017-07-07 18:53:32.933,2017-07-07 18:53:32.933,0,5008KGCF,J94,,,N,1,2
2591,J91Y,80913,2017-07-08 14:17:40.833,2017-07-08 14:17:40.833,0,7119GCY,J91,,,N,1,2
2592,J85Y,80853,2017-07-11 11:16:27.093,2017-07-11 11:16:27.093,0,7039SPGCY,J85T,,,N,1,2
2593,J97,80970,2017-07-11 14:05:09.797,2017-07-11 14:05:09.797,0,7141GC,J97,,,N,1,2
2594,J98T,80980,2017-07-14 08:53:18.58,2017-07-11 14:08:41.353,0,7061SPGC(ºáÎÆ),J98T,,,Y,1,2
2595,J98Y,80981,2017-07-14 08:53:29.317,2017-07-11 14:09:18.317,0,7061SPGCY(ºáÎÆ),J98T,,,Y,1,2
2596,J98N,80982,2017-07-14 08:55:07.117,2017-07-11 14:09:39.043,0,7061SPGCN(ºáÎÆ),J98T,,,Y,1,2
2597,J99T,80990,2017-07-12 14:58:44.867,2017-07-12 14:58:44.867,0,7083SPGC,J99T,,,Y,1,2
2598,L01T,81010,2017-07-14 08:39:16.063,2017-07-12 15:00:04.297,0,7084SPGC,L01T,,,Y,1,2
2599,L02,81020,2017-07-14 08:39:23.48,2017-07-12 15:03:07.48,0,7079GC,L02,,,N,1,2
2600,L03,81030,2017-07-14 08:39:51.303,2017-07-13 10:01:45.947,0,7047GC,L03,,,N,1,2
2601,L02S,81021,2017-07-14 08:39:36.077,2017-07-13 15:27:26.25,0,7079GCS,L02,,,N,1,2
2602,L02F,81023,2017-07-14 08:39:42.863,2017-07-13 15:27:55.357,0,7079GCF,L02,,,N,1,2
2603,L04T,81040,2017-07-14 08:39:59.24,2017-07-13 16:57:35.28,0,7074SPGC,L04T,,,Y,1,2
2604,L04Y,81041,2017-07-14 08:40:05.5,2017-07-13 16:58:41.247,0,7074SPGCY,L04T,,,Y,1,2
2605,L05,81050,2017-07-14 08:40:11.973,2017-07-13 16:59:29.517,0,7121GC,L05,,,N,1,2
2606,L05F,81051,2017-07-14 08:40:18.287,2017-07-13 17:00:02.153,0,7121GCF,L05,,,N,1,2
2607,J98JN,80983,2017-07-14 14:39:56.19,2017-07-14 14:39:56.19,0,7061SPGCJN(ºáÎÆ),J98T,,,Y,1,2
2608,J97S,80971,2017-07-15 09:27:26.87,2017-07-15 09:27:26.87,0,7141GCS,J97,,,N,1,2
2609,J97DS,80972,2017-07-15 09:27:48.417,2017-07-15 09:27:48.417,0,7141GCDS,J97,,,N,1,2
2610,L06Q,81060,2017-07-15 09:33:11.37,2017-07-15 09:33:11.37,0,YQ7007,,,,Y,1,2
2611,L07Q,81070,2017-07-15 09:35:29.187,2017-07-15 09:33:50.857,0,YQ7007-1,,,,Y,1,2
2612,L08,81080,2017-07-15 10:41:38.15,2017-07-15 10:41:38.15,0,7146GC,L08,,,N,1,2
2613,L09,81090,2017-07-15 15:06:20.52,2017-07-15 15:06:20.52,0,7129-1GC,L09,,,N,1,2
2614,L09S,81091,2017-07-15 16:20:45.71,2017-07-15 16:20:45.71,0,7129-1GCS,L09,,,N,1,2
2615,L09F,81092,2017-07-15 16:21:06.283,2017-07-15 16:21:06.283,0,7129-1GCF,L09,,,N,1,2
2616,L10P,81100,2017-07-17 19:25:01.46,2017-07-17 19:25:01.46,0,PG7010,,,,N,1,2
2617,L11P,81110,2017-07-17 19:26:27.4,2017-07-17 19:26:27.4,0,PG7011,,,,N,1,2
2618,F88F,76884,2017-07-18 08:45:55.72,2017-07-18 08:45:55.72,0,5097GCF,F88,,,N,1,2
2619,J99LJY,80991,2017-07-18 09:15:35.6,2017-07-18 09:15:35.6,0,7083SPGCLJY,J99T,,,Y,1,2
2620,J99JT,80992,2017-07-18 09:16:23.143,2017-07-18 09:16:23.143,0,7083SPGCJT,J99T,,,Y,1,2
2621,J99JY,80993,2017-07-18 09:17:04.09,2017-07-18 09:17:04.09,0,7083SPGCJY,J99T,,,Y,1,2
2622,J99N,80994,2017-07-18 09:17:39.43,2017-07-18 09:17:39.43,0,7083SPGCN,J99T,,,Y,1,2
2623,L01LJY,81011,2017-07-18 09:19:14.423,2017-07-18 09:19:14.423,0,7084SPGCLJY,L01T,,,Y,1,2
2624,L01LJT,81012,2017-07-18 09:20:58.113,2017-07-18 09:20:09.673,0,7084SPGCLJT,L01T,,,Y,1,2
2625,L01JT,81013,2017-07-18 09:20:49.89,2017-07-18 09:20:49.89,0,7084SPGCJT,L01T,,,Y,1,2
2626,L01JY,81014,2017-07-18 09:21:38.017,2017-07-18 09:21:38.017,0,7084SPGCJY,L01T,,,Y,1,2
2627,L01N,81015,2017-07-18 09:22:08.603,2017-07-18 09:22:08.603,0,7084SPGCN,L01T,,,Y,1,2
2628,L03S,81031,2017-07-19 14:00:43.607,2017-07-19 14:00:43.607,0,7047GCS,L03,,,N,1,2
2629,L03F,81032,2017-07-19 14:01:02.04,2017-07-19 14:01:02.04,0,7047GCF,L03,,,N,1,2
2630,982B,9828,2017-07-19 17:42:56.557,2017-07-19 17:42:56.557,0,Ç³É«²¼ÎÆ(¿µ´¿°å),982,,,N,1,1
2631,L08S,81081,2017-07-20 16:40:46.823,2017-07-20 16:40:46.823,0,7146GCS,L08,,,N,1,2
2632,J99Y,80995,2017-07-20 17:46:33.4,2017-07-20 17:46:33.4,0,7083SPGCY,J99T,,,Y,1,2
2633,L01Y,81016,2017-07-20 17:47:24.683,2017-07-20 17:47:24.683,0,7084SPGCY,L01T,,,Y,1,2
2634,G14A,77143,2017-07-21 17:26:55.1,2017-07-21 17:26:55.1,0,5064GCA,G14,,,N,1,2
2635,G20A,77204,2017-07-21 17:28:51.233,2017-07-21 17:27:51.633,0,5070GCA,G20,,,N,1,2
2636,G63A,77633,2017-07-21 17:28:38.78,2017-07-21 17:28:38.78,0,5001GCA,G63,,,N,1,2
2637,L12T,81120,2017-07-24 15:02:26.78,2017-07-24 15:02:26.78,0,7088SPGC,L12T,,,Y,1,2
2638,L12JY,81121,2017-07-24 15:04:05.373,2017-07-24 15:04:05.373,0,7088SPGCJY,L12T,,,Y,1,2
2639,L13,81130,2017-07-24 17:28:08.35,2017-07-24 17:28:08.35,0,7134GC,L13,,,N,1,2
2640,L14,81140,2017-07-24 18:12:44.263,2017-07-24 18:12:44.263,0,7158GC,L14,,,N,1,2
2641,I18T,79180,2017-07-25 16:21:01.113,2017-07-25 16:21:01.113,0,6086SPGC,I18T,,,Y,1,2
2642,I18Y,79181,2017-07-25 16:21:39.747,2017-07-25 16:21:39.747,0,6086SPGCY,I18T,,,Y,1,2
2643,I59DS,79593,2017-07-26 10:37:38.123,2017-07-26 10:37:38.123,0,6163GCDS,I59,,,N,1,2
2644,I59F,79594,2017-07-26 10:40:50.04,2017-07-26 10:38:02.943,0,6163GCF,I59,,,N,1,2
2645,I58,79581,2017-07-26 16:59:23.35,2017-07-26 16:59:23.35,0,6132GCG,I58,,,N,1,2
2646,L15,81150,2017-07-27 11:45:49.207,2017-07-27 11:45:49.207,0,7160GC,L15,,,N,1,2
2647,L16,81160,2017-07-27 16:38:14.173,2017-07-27 16:38:14.173,0,7138GC,L16,,,N,1,2
2648,L16F,81161,2017-07-27 16:38:45.12,2017-07-27 16:38:45.12,0,7138GCF,L16,,,N,1,2
2649,L16S,81162,2017-07-27 16:39:22.417,2017-07-27 16:39:22.417,0,7138GCS,L16,,,N,1,2
2650,L17,81170,2017-07-27 16:40:02.167,2017-07-27 16:40:02.167,0,7133GC,L17,,,N,1,2
2651,L17S,81171,2017-07-27 16:40:20.893,2017-07-27 16:40:20.893,0,7133GCS,L17,,,N,1,2
2652,L17F,81172,2017-07-27 16:41:08.183,2017-07-27 16:41:08.183,0,7133GCF,L17,,,N,1,2
2653,L18T,81180,2017-07-28 16:16:32.617,2017-07-28 16:16:32.617,0,7103SPGC,L18T,,,Y,1,2
2654,L19T,81190,2017-07-28 16:16:57.57,2017-07-28 16:16:57.57,0,7104SPGC,L19T,,,Y,1,2
2655,I52N,79523,2017-07-28 17:33:29.627,2017-07-28 17:33:29.627,0,6156GCN,I52,,,N,1,2
2656,G22A,77224,2017-07-28 17:55:41.207,2017-07-28 17:55:41.207,0,5072GCA,G22,,,N,1,2
2657,161A,1614,2017-07-28 17:58:30.06,2017-07-28 17:57:41.077,0,°¢¶ûÈøË¹À¶(¿µ´¿°å),161,,,N,1,1
2658,L20T,81200,2017-07-28 19:20:22.223,2017-07-28 19:20:22.223,0,7079SPGC,L20T,,,Y,1,2
2659,L20Y,81201,2017-07-28 19:21:13.063,2017-07-28 19:21:13.063,0,7079SPGCY,L20T,,,Y,1,2
2660,L20JN,81202,2017-07-28 19:21:54.21,2017-07-28 19:21:54.21,0,7079SPGCJN,L20T,,,Y,1,2
2661,L13DS,81131,2017-07-29 11:38:17.277,2017-07-29 11:38:17.277,0,7134GCDS,L13,,,N,1,2
2662,L13S,81132,2017-07-29 11:38:42.74,2017-07-29 11:38:42.74,0,7134GCS,L13,,,N,1,2
2663,L13F,81133,2017-07-29 11:39:05.46,2017-07-29 11:39:05.46,0,7134GCF,L13,,,N,1,2
2664,L21,81210,2017-07-29 16:51:45.97,2017-07-29 16:51:45.97,0,7128GC,L21,,,N,1,2
2665,L21S,81211,2017-07-29 16:52:11.63,2017-07-29 16:52:11.63,0,7128GCS,L21,,,N,1,2
2666,L21F,81212,2017-07-29 16:52:41.58,2017-07-29 16:52:41.58,0,7128GCF,L21,,,N,1,2
2667,L21N,81213,2017-07-29 16:53:00.78,2017-07-29 16:53:00.78,0,7128GCN,L21,,,N,1,2
2668,L22,81220,2017-07-31 11:19:57.637,2017-07-31 11:19:57.637,0,7162GC,L22,,,N,1,2
2669,L20DSY,81203,2017-07-31 17:03:51.203,2017-07-31 17:03:51.203,0,7079SPGCDSY,L20T,,,Y,1,2
2670,L20N,81204,2017-07-31 17:04:26.68,2017-07-31 17:04:26.68,0,7079SPGCN,L20T,,,Y,1,2
2671,E68SY,75686,2017-07-31 20:22:14.367,2017-07-31 20:20:22.133,0,4081SPGC-1SY,E68T,,,Y,1,2
2672,E69ST,75695,2017-07-31 20:21:37.133,2017-07-31 20:21:37.133,0,4081SPGC-1ST(ºáÎÆ),E69T,,,Y,1,2
2673,E69DST,75696,2017-07-31 20:23:08.243,2017-07-31 20:23:08.243,0,4081SPGC-1DST(ºáÎÆ),E69T,,,Y,1,2
2674,E69SY,75697,2017-07-31 20:23:46.147,2017-07-31 20:23:46.147,0,4081SPGC-1SY(ºáÎÆ),E69T,,,Y,1,2
2675,201FN,2014,2017-08-01 10:27:54.18,2017-08-01 10:27:54.18,0,·ÂÕæÎÚÄ¾×Ø,201,,,N,1,2
2676,L23,81230,2017-08-01 11:05:22.127,2017-08-01 11:05:22.127,0,7123GC,L23,,,N,1,2
2677,L24,81240,2017-08-01 15:03:10.99,2017-08-01 15:03:10.99,0,7143GC,L24,,,N,1,2
2678,L25,81250,2017-08-01 16:47:54.447,2017-08-01 16:47:54.447,0,7156GC,L25,,,N,1,2
2679,E68ST,75687,2017-08-01 16:49:29.58,2017-08-01 16:49:29.58,0,4081SPGC-1ST,E68T,,,Y,1,2
2680,L22S,81221,2017-08-02 14:07:50.613,2017-08-02 14:07:50.613,0,7162GCS,L22,,,N,1,2
2681,L22F,81222,2017-08-02 14:08:16.993,2017-08-02 14:08:16.993,0,7162GCF,L22,,,N,1,2
2682,L22G,81223,2017-08-02 14:08:41.553,2017-08-02 14:08:41.553,0,7162GCG,L22,,,N,1,2
2683,L26Q,81260,2017-08-02 15:14:38.73,2017-08-02 15:14:38.73,0,KYQ7002-1,,,,Y,1,2
2684,L27Q,81270,2017-08-02 15:15:06.14,2017-08-02 15:15:06.14,0,KYQ7003,,,,Y,1,2
2685,L24DS,81241,2017-08-02 20:15:18.887,2017-08-02 20:15:18.887,0,7143GCDS,L24,,,N,1,2
2686,L24S,81242,2017-08-02 20:15:47.473,2017-08-02 20:15:47.473,0,7143GCS,L24,,,N,1,2
2687,L28P,81280,2017-08-03 11:04:21.1,2017-08-03 11:04:21.1,0,PG7012,,,,N,1,2
2688,L23DS,81231,2017-08-03 11:55:37.727,2017-08-03 11:55:37.727,0,7123GCDS,L23,,,N,1,2
2689,L23S,81232,2017-08-03 11:56:01.717,2017-08-03 11:56:01.717,0,7123GCS,L23,,,N,1,2
2690,L23F,81233,2017-08-03 11:56:22.36,2017-08-03 11:56:22.36,0,7123GCF,L23,,,N,1,2
2691,L20ST,81205,2017-08-03 18:04:11.537,2017-08-03 18:04:11.537,0,7079SPGCST,L20T,,,Y,1,2
2692,L29,81290,2017-08-04 16:23:00.953,2017-08-04 16:23:00.953,0,7167GC,L29,,,N,1,2
2693,912,9120,2017-08-04 16:31:30.533,2017-08-04 16:31:30.533,0,°×É«°×À¯Ä¾,912,,,N,1,1
2694,912A,9121,2017-08-04 16:32:16.77,2017-08-04 16:32:16.77,0,°×É«°×À¯Ä¾(¿µ´¿°å),912,,,N,1,1
2695,L25S,81251,2017-08-04 17:11:55.27,2017-08-04 17:11:55.27,0,7156GCS,L25,,,N,1,2
2696,L25N,81252,2017-08-04 17:12:15.323,2017-08-04 17:12:15.323,0,7156GCN,L25,,,N,1,2
2697,L30,81300,2017-08-05 09:58:03.11,2017-08-05 09:58:03.11,0,7104GC,L30,,,N,1,2
2698,L31,81310,2017-08-05 11:22:55.8,2017-08-05 11:22:55.8,0,7154GC,L31,,,N,1,2
2699,L31S,81311,2017-08-07 08:16:01.287,2017-08-07 08:16:01.287,0,7154GCS,L31,,,N,1,2
2700,L31F,81312,2017-08-07 08:16:23.643,2017-08-07 08:16:23.643,0,7154GCF,L31,,,N,1,2
2701,L31N,81313,2017-08-07 08:16:47.913,2017-08-07 08:16:47.913,0,7154GCN,L31,,,N,1,2
2702,L31DS,81314,2017-08-07 08:17:25.74,2017-08-07 08:17:25.74,0,7154GCDS,L31,,,N,1,2
2703,L29DS,81291,2017-08-07 10:06:48.557,2017-08-07 10:06:48.557,0,7167GCDS,L29,,,N,1,2
2704,L29S,81292,2017-08-07 10:07:14.343,2017-08-07 10:07:14.343,0,7167GCS,L29,,,N,1,2
2705,L32Q,81320,2017-08-07 10:47:25.363,2017-08-07 10:47:25.363,0,KYQ7010,,,,Y,1,2
2706,J97G,80973,2017-08-08 09:31:36.193,2017-08-08 09:31:36.193,0,7141GCG,J97,,,N,1,2
2707,L33,81330,2017-08-08 14:01:36.307,2017-08-08 14:01:36.307,0,7165GC,L33,,,N,1,2
2708,930,9300,2017-08-09 11:39:38.16,2017-08-09 11:39:38.16,0,°¢÷ì»Ò,930,,,N,1,1
2709,061,610,2017-08-09 11:40:23.973,2017-08-09 11:40:23.973,0,¾§Ó£·Û,061,,,N,1,1
2710,166,1660,2017-08-09 11:41:12.34,2017-08-09 11:41:12.34,0,¾²ÃÙÀ¶,166,,,N,1,1
2711,141,1410,2017-08-09 11:41:36.28,2017-08-09 11:41:36.28,0,Âû×ÑÂÌ,141,,,N,1,1
